dt,new_member_payment,old_member_payment,repurchase_member_cnt,repurchase_payment,new_members,new_purchasers,consume_member_cnt,arpu,arpu_ratio
2025/12/26,156040.607060075,132240.859460268,878,64141.999991536,19954,7178,12642,22.8,0.36
2025/12/27,76593.459266353,130545.209516246,1075,63287.799990237,15400,1786,5864,35.32,0.3
2025/12/28,50740.779525278,80639.999675840,933,32304.599969894,14300,1571,5259,24.98,0.5
2025/12/29,85195.129651515,135353.179925798,681,67989.779984206,9406,1052,4285,51.47,0.75
2025/12/30,42187.749479501,92793.849719346,668,46046.639912188,11147,1294,4244,31.81,0.54
2025/12/31,99496.187624611,114437.408872623,622,55221.629669785,20129,5768,9880,21.65,0.39
2026/1/1,117394.467603922,108563.439295966,2022,48582.859969437,23691,6142,11805,19.14,0.31
2026/1/2,96016.128173847,111527.679349232,2298,57742.339811236,20905,4809,10290,20.17,0.35
2026/1/3,39196.719651887,66440.849812994,1357,33018.410004556,13001,953,3822,27.64,0.54
2026/1/4,62907.629868507,106970.629802236,1405,49849.299965918,10730,663,4722,35.98,0.71
2026/1/5,76990.680224895,116975.229781508,1378,68954.740170956,9714,610,4889,39.67,0.74
2026/1/6,448419.950611413,169698.300310791,1236,256289.782752216,13115,2300,6798,90.93,1.78
2026/1/7,305326.756640563,133827.449482262,747,112473.950721443,85962,7301,12232,35.9,0.65
2026/1/8,319754.27515614,172351.559208632,781,102091.130166292,73072,10971,17197,28.62,0.55
2026/1/9,287706.284446001,178125.358797252,793,80637.549758375,47881,11918,18474,25.22,0.5
2026/1/10,266741.974728942,116377.149170935,801,58756.089792967,32212,10975,16595,23.09,0.48
2026/1/11,232726.395480523,109784.259135842,738,40338.969905972,29329,8536,13658,25.08,0.5
2026/1/12,117906.259373188,105316.949554989,528,56874.839843392,21746,1722,4748,47.01,0.84
2026/1/13,241628.82545645,133407.009108433,636,52403.769705474,26551,6508,11029,34,0.66
2026/1/14,424938.680484653,207590.928178489,766,57715.279615223,47015,19368,28264,22.38,0.42
2026/1/15,408700.230717838,208831.878202021,729,94029.029580772,41431,18179,26026,23.73,0.4
2026/1/16,333467.173263321,232822.538584709,683,76057.409625173,32418,12762,19935,28.41,0.47
2026/1/17,255491.794906437,155037.778790373,847,52334.539576599,29018,9103,15173,27.06,0.5
2026/1/18,365878.502338061,174407.878210563,766,61705.469387669,29905,9862,16278,33.19,0.54
2026/1/19,349126.824689962,189913.528890252,586,85488.999731660,21060,6515,11872,45.4,0.77
2026/1/20,304863.565905411,215200.258734602,623,75453.149516592,21389,6846,12801,40.63,0.68
2026/1/21,339276.996181378,205265.158984717,614,83631.510016331,20819,5938,11422,47.67,0.63
2026/1/22,271730.006664066,211720.329008626,597,97864.229767689,15568,2447,6398,75.56,1.13
2026/1/23,308065.867038369,250878.169150706,640,135124.569794655,15444,2109,6074,92.02,1.14
2026/1/24,393462.912768658,246572.457869099,765,142146.67881608,21447,2844,7502,85.32,1.2
2026/1/25,298543.205768347,213626.139002847,675,68996.419448376,20694,2215,6268,81.71,1.17
2026/1/26,740221.511094984,590640.384521602,1695,504349.036569891,17295,2647,9785,136.01,1.71
2026/1/27,406037.636593271,445380.61976514,903,272037.060703764,16842,1728,6829,124.68,1.66
2026/1/28,401276.264509449,325561.959014261,767,134502.500181941,18620,2058,7081,102.65,1.27
2026/1/29,462267.073039779,316048.307856794,698,134341.519589245,20281,1946,6895,112.88,1.48
2026/1/30,338143.624784956,307762.268070268,739,145970.879223842,21768,1624,6057,106.64,1.4
2026/1/31,583756.806268463,380413.28582523,957,150806.39840728,27520,2804,8805,109.5,1.33
2026/2/1,698477.58334182,394672.375539921,1074,156457.568589777,29046,3377,10017,109.13,1.36
2026/2/2,535830.130668886,362339.42684768,978,153361.059046935,24315,2499,8359,107.45,1.46
2026/2/3,398719.153960042,310712.6879628,932,143179.689223228,23730,1797,7208,98.42,1.38
2026/2/4,411209.275519501,318507.097931506,759,120133.599296516,26062,2195,7322,99.66,1.41
2026/2/5,657636.960543357,394754.866221786,828,125672.979179928,30414,3298,9604,109.58,1.36
2026/2/6,357034.344653074,336097.148161793,677,141443.199314846,29255,1637,6592,105.15,1.39
2026/2/7,389382.014272539,292127.287831577,777,121866.749270845,33565,1899,6591,103.4,1.41
2026/2/8,334181.003618233,263520.217395086,662,78946.689591125,35354,1682,6274,95.27,1.29
2026/2/9,397903.094999308,268835.618153755,678,100659.779415423,37088,2134,6970,95.66,1.36
2026/2/10,240264.217398427,224789.09848465,670,93883.269693343,41754,1552,5527,84.14,1.25
2026/2/11,144881.398436742,168867.839217372,688,78130.099670229,43600,1162,4418,71.02,1.34
2026/2/12,81387.319404554,93459.419506332,619,33573.069880262,46816,961,3416,51.18,1.03
2026/2/13,48741.419706918,68979.569767512,703,34195.709911246,53850,839,2777,42.39,0.93
2026/2/14,29240.270004753,43736.609924089,678,22597.750006421,62683,903,2530,28.84,0.79
2026/2/15,15023.099997906,34058.989981670,408,19949.740012050,83585,525,1862,26.36,0.74
2026/2/16,17242.820013432,20021.389990965,326,7564.969992071,124675,394,1356,27.48,0.74
2026/2/17,19020.699973583,20440.659999251,631,11296.339998603,86692,1041,2278,17.32,0.61
2026/2/18,18599.659944713,24378.610013971,562,9498.009985864,103244,986,2012,21.36,0.83
2026/2/19,21274.580036202,21844.879992394,692,12825.219999829,99474,1260,2382,18.1,0.56
2026/2/20,24013.400024051,29816.349996287,788,17681.659993082,97627,1370,2748,19.59,0.64
2026/2/21,21192.700004224,34158.470033161,749,18058.379993213,93395,1288,2620,21.13,0.71
2026/2/22,20968.070013849,39822.400045790,691,26321.150006322,90967,1088,2466,24.65,0.76
2026/2/23,20096.330031585,46664.029986145,500,30006.859991090,86109,784,2051,32.55,0.94
2026/2/24,36026.120194921,77774.560152857,578,43088.979975641,75034,804,2568,44.31,1.13
2026/2/25,43464.930036798,174874.359792981,606,143119.229767099,61874,783,2793,78.17,2.06
2026/2/26,40390.440218000,201435.79947992,526,170774.799462974,53686,683,2415,100.14,2.62
2026/2/27,33314.580085158,90660.510061283,579,57664.160035253,47518,638,2366,52.4,1.51
2026/2/28,29180.240106463,98695.370082388,479,67315.240034699,44681,595,2199,58.15,1.72
2026/3/1,30446.610093951,55238.120058537,580,18446.140010595,43604,591,2799,30.61,1.01
2026/3/2,49652.910056565,61717.200063763,552,26060.110035405,34069,573,2713,41.05,1.36
2026/3/3,50892.790747464,77634.910649929,668,30303.140030041,35568,832,4142,31.03,0.95
2026/3/4,29862.550120711,68550.010150248,438,32071.540046498,28590,434,2724,36.13,1.09
2026/3/5,34414.630073249,74526.960170025,512,34921.310015738,23684,465,2800,38.91,1.19
2026/3/6,31547.040054321,74124.160059581,444,40571.900071859,23089,425,2246,47.05,1.38
2026/3/7,37933.170081571,67913.100120962,614,36533.550084889,30562,731,2747,38.53,1.19
2026/3/8,37785.780149708,52907.850077450,671,22446.100005507,29553,834,2966,30.58,1
2026/3/9,73964.750448534,98193.040178219,429,51064.010172367,19344,699,2806,61.35,1.8
2026/3/10,33588.170074958,62113.460079579,479,29800.080047786,17997,559,2669,35.86,1.05
2026/3/11,37008.799871702,74708.580077011,424,43359.650011906,17396,515,2435,45.88,1.36
2026/3/12,32326.240008906,61144.730107009,405,31625.900021851,17115,603,2493,37.49,1.13
2026/3/13,33864.699840367,67471.859922905,457,32361.949994862,18648,883,2944,34.42,1.01
2026/3/14,42492.599719942,65154.789864687,567,38198.009953976,25189,1229,3366,31.98,1.01
2026/3/15,36746.569823921,35911.019896805,620,18419.839995027,26456,1213,3195,22.74,0.77
2026/3/16,60179.079836516,78856.789930094,445,33498.010012597,17971,1103,3822,36.38,1.1
2026/3/17,41426.939722180,75926.019801108,425,38617.329985797,16010,1122,3744,31.34,0.95
2026/3/18,58746.219598383,79008.989962399,450,38797.650038332,15268,1361,3894,35.38,1.03
2026/3/19,48885.169548675,86145.749877499,440,42087.299973153,14847,1127,3392,39.81,1.19
2026/3/20,34656.809738338,81288.639843542,561,42838.519959996,15701,1002,3482,33.3,1.01
2026/3/21,35462.669692259,61133.289871544,819,29563.869989784,18105,1390,3948,24.47,0.82
2026/3/22,39823.309856424,53407.819859514,838,25481.099984884,16962,1460,3941,23.66,0.83
2026/3/23,73465.619970340,74517.040020168,415,33803.380024850,11171,1039,3273,45.21,1.39
2026/3/24,40940.039914856,63943.639989164,453,28558.039999671,10548,943,3096,33.88,1.05
2022/5/4,24813.549974212,4587.399977446,17,2605.909982452,8141,197,344,85.47,1.26
2022/5/5,29715.520014305,6794.449975967,17,1503.340005416,6480,276,472,77.35,1.12
2022/5/6,18613.320056686,5779.920061111,14,1474.620004425,5261,178,308,79.2,1.19
2022/5/7,22734.080120564,4353.800041199,23,2607.580015182,6039,209,359,75.45,1.05
2022/5/8,24855.720058918,4536.440005779,15,1636.370014668,7508,244,376,78.17,0.86
2022/5/9,19181.389971251,2657.500012200,12,1397.080015659,11294,172,310,70.45,0.85
2022/5/10,68550.179927845,9848.099987984,61,6926.310005188,20947,501,918,85.4,0.98
2022/5/11,74528.780009765,9574.729996681,51,6281.870023498,26404,527,878,95.79,0.9
2022/5/12,49578.349950790,8472.100000381,44,5356.159996033,20249,470,783,74.14,1.06
2022/5/13,86495.400012493,2356.350004196,29,5609.770015717,10574,547,668,133.01,1.6
2022/5/14,76423.41005373,6583.150020599,42,7723.589998245,9144,494,745,111.42,1.84
2022/5/15,92284.810084820,7762.910021782,34,5486.740020752,9413,588,892,112.16,1.45
2022/5/16,120495.330052376,5730.639968872,45,11096.490007401,9505,738,973,129.73,1.45
2022/5/17,43379.730055809,7380.549968719,30,4241.570015907,7338,319,582,87.22,1.04
2022/5/18,27592.740036011,5584.559992790,13,2132.360006332,6178,216,355,93.46,1.07
2022/5/19,34215.490047455,8460.829892159,28,3421.220014572,7230,228,412,103.58,1.38
2022/5/20,24555.519918442,5333.870001793,32,2388.709998131,7039,185,358,83.49,0.99
2022/5/21,18137.880088806,4345.169977188,18,1487.629997253,8692,153,271,82.96,1.12
2022/5/22,21128.180111647,3435.320009232,23,2481.630001068,8106,166,257,95.58,1.24
2022/5/23,43685.860118389,9660.800100088,54,6631.570042133,6742,318,640,83.35,0.98
2022/5/24,72345.330204964,11525.950038910,79,18591.160073280,7301,404,652,128.64,1.41
2023/10/7,50484.440034537,40486.379860420,1001,31481.889875898,6970,1504,4749,19.16,0.22
2023/10/8,66194.229909733,43854.299961733,1032,34372.769966016,8994,1628,5082,21.65,0.26
2023/10/9,64343.529958617,48613.929977611,1134,35933.019956764,10164,1738,5684,19.87,0.24
2023/10/10,71133.090011900,48711.769994387,1248,34860.539988207,11029,1967,6254,19.16,0.24
2023/10/11,74003.919937875,50341.299961403,1370,33719.649993761,10479,2102,6536,19.02,0.27
2023/10/12,63683.57986366,48473.760019340,1288,31485.689999389,10043,1956,6279,17.86,0.22
2023/10/13,52917.479904158,45030.219978241,1347,33014.849925684,9668,2054,6421,15.25,0.19
2023/10/14,73843.800106511,45635.319977248,2164,45229.880012073,14472,3760,8138,14.68,0.14
2023/10/15,76708.259953115,38570.899967827,1993,37983.839969672,14587,3683,8000,14.41,0.14
2023/10/16,69746.169853212,49959.420018829,1220,40267.999928053,8600,1396,5766,20.76,0.27
2023/10/17,63397.940020563,44841.350000666,1048,29381.820028003,10189,1141,5326,20.32,0.32
2023/10/18,66746.699988624,48905.189993080,1012,38578.510013727,9483,1081,5196,22.26,0.26
2023/10/19,54260.880137006,47740.809987124,1039,33657.800013451,7889,907,4837,21.09,0.24
2023/10/20,58059.620110642,41794.190021250,1097,32672.189993767,8505,1084,4656,21.45,0.27
2023/10/21,57821.360074488,45160.540018197,1483,39931.569979126,11396,1823,5605,18.37,0.16
2023/10/22,47669.590047121,42445.559998119,1511,36284.930032695,11143,1710,5670,15.89,0.15
2023/10/23,54320.010057151,50334.430037500,1050,36986.739994839,8417,933,5083,20.59,0.28
2023/10/24,89974.559944062,74428.190064788,1126,56158.990037451,9293,1089,5543,29.66,0.44
2023/10/25,67378.889921501,62272.410069007,1368,50457.069978312,8368,957,6547,19.8,0.46
2023/10/26,62620.899999738,56151.479988584,1083,45912.579990268,7783,925,4916,24.16,0.35
2023/10/27,48688.790029572,43808.379996896,1026,31719.250017799,7649,969,4584,20.18,0.22
2023/10/28,68083.989972491,41749.270022750,1356,36426.299975524,11530,1603,5293,20.75,0.21
2023/10/29,54029.410043497,36646.690005550,1325,31633.989987869,11103,1465,5271,17.2,0.18
2023/10/30,66494.259986062,52807.949994216,1090,44215.559994478,8111,975,4898,24.36,0.24
2023/10/31,319121.730297035,187764.32018275,1405,135696.280096238,9423,1797,8658,58.55,0.8
2023/11/1,146432.850142512,88175.510062901,2236,69033.699967915,11942,2751,9804,23.93,0.67
2023/11/2,84748.790061252,66184.420005877,2017,46055.630012486,9798,2136,9058,16.66,0.43
2023/11/3,88265.450180994,93129.330094660,1951,61428.189998584,9791,2236,8616,21.05,0.47
2023/11/4,83566.030018032,69680.799958229,2638,67475.799949408,11847,3464,9176,16.7,0.28
2023/11/5,69865.990137476,48100.670039315,2307,42220.680039851,11337,2890,8513,13.86,0.25
2023/11/6,53408.620095778,56870.209988723,1687,36836.480021367,8278,1492,7064,15.61,0.31
2023/11/7,65894.840147614,67213.149999291,1847,50684.400018692,8566,1763,7892,16.87,0.35
2023/11/8,64754.850154852,66901.650000742,1789,60428.940014292,7856,1546,7382,17.83,0.38
2023/11/9,55867.770094384,50867.060046196,1724,37247.250058293,7702,1507,7228,14.77,0.31
2023/11/10,97771.040104834,118708.730065025,1707,56313.739922451,10125,1696,7873,27.5,0.46
2023/11/11,117034.910025664,111959.150068462,2144,66088.299962778,14911,2779,8771,26.11,0.43
2023/11/12,50375.560025159,45312.199996417,1680,34812.810016513,10580,2782,7324,13.06,0.25
2023/11/13,41224.530061360,48302.320024610,1412,30893.00001348,7149,1208,6035,14.83,0.32
2023/11/14,48004.460026423,48659.199962048,1529,33702.729991198,7100,1455,6612,14.62,0.31
2023/11/15,42503.629975475,46257.970033536,1534,31035.989993691,7218,1512,6560,13.53,0.28
2023/11/16,41584.149985792,58970.090058753,1667,41474.200010300,7261,1497,6796,14.8,0.29
2023/11/17,40269.399984635,44973.219987104,1619,33102.250015447,7042,1634,6438,13.24,0.26
2023/11/18,59601.929976810,50632.879998595,2448,50727.040001869,10412,3166,8293,13.29,0.22
2023/11/19,58120.920088539,45976.560033873,2716,43700.050025061,10472,3452,9163,11.36,0.44
2023/11/20,37759.010067681,55650.150013383,1721,40098.550014386,6521,1531,6962,13.42,0.56
2023/11/21,49368.390076840,60780.009984493,1898,45602.860019395,6971,1601,7482,14.72,0.63
2023/11/22,48316.889973123,62092.040023465,1996,46763.229998369,6974,1674,7570,14.59,0.52
2023/11/23,43929.409959789,62577.299975991,1721,46359.579992890,8856,1548,7068,15.07,0.67
2023/11/24,44447.749943692,55728.180057386,1564,45331.219985723,7196,1532,6184,16.2,0.59
2023/11/25,53511.020043474,45107.389991948,2174,42188.060014935,9172,2719,7594,12.99,0.54
2023/11/26,56601.490044741,46432.569993084,2628,43112.270015229,11813,3132,8756,11.77,0.51
2023/11/27,38875.929935373,59353.369990973,1759,44893.760000685,7757,1460,6888,14.26,0.6
2023/11/28,45056.340098469,66413.050048212,1811,51801.139990568,7434,1636,7175,15.54,0.61
2023/11/29,46200.150037386,54806.730041193,1611,35856.839999795,6717,1376,6694,15.09,0.58
2023/11/30,62812.960011749,53952.159935035,1661,35738.229984552,6397,1372,6733,17.34,0.63
2023/12/1,92022.009919781,49735.950054076,1637,43367.069991816,8298,1845,6864,20.65,0.85
2023/12/2,121333.820026999,52207.889975332,2404,53767.680029826,12491,3817,8843,19.62,0.64
2023/12/3,87936.350102449,51724.649984855,2306,50617.230019996,10396,3166,8357,16.71,0.58
2023/12/4,80039.519972607,58141.860005056,1647,42992.580032129,6899,1627,6970,19.83,0.55
2023/12/5,83326.189966459,63910.880003929,1737,53115.189971745,7198,1755,7467,19.72,0.83
2023/12/6,82601.029948570,63802.969988732,1830,47099.090069043,6626,1735,7485,19.56,0.65
2023/12/7,75079.360054988,69447.929999946,1816,56970.069992958,26487,1730,7411,19.5,0.66
2023/12/8,66422.959930854,61998.070066998,1853,49745.550012864,31860,1971,7450,17.24,0.62
2023/12/9,116724.38985911,74882.729958424,2688,66644.440043846,49593,3473,9318,20.56,0.69
2023/12/10,129295.269998834,71786.160019735,2031,71779.570002770,26408,2590,7875,25.53,0.85
2023/12/11,126160.020061618,85754.009947604,1657,65053.380008630,27519,1739,7374,28.74,0.79
2023/12/12,211941.240002433,89212.249943364,1785,118932.419913715,35334,2029,7877,38.23,0.89
2023/12/13,82438.350096891,63479.519988714,1665,56507.549986521,19673,1527,6681,21.84,0.67
2023/12/14,106512.819932828,60542.770009110,1730,77440.310043046,21104,1929,7218,23.14,0.64
2023/12/15,86249.979609422,60883.400026046,1676,52134.829868836,11267,1696,6698,21.97,0.81
2023/12/16,69198.449884498,47753.469928950,1790,39231.789931353,9319,1933,6282,18.62,0.57
2023/12/17,74921.969910765,47669.160005167,1663,41463.729984617,8254,1804,6119,20.03,0.62
2023/12/18,89576.680000722,57911.489936706,1420,56994.459977981,6606,1274,5719,25.79,0.51
2023/12/19,89777.630095161,63652.179993259,1439,66324.230154652,8034,1386,6071,25.27,0.58
2023/12/20,124484.049894013,81570.020081341,1474,78180.520161012,7708,1710,6257,32.93,0.51
2023/12/21,155170.789423088,83453.969996640,1463,90124.780023787,8318,1864,6358,37.53,0.56
2023/12/22,205951.489794778,77040.679965692,1364,155876.379648097,11853,1922,5984,47.29,0.68
2023/12/23,176582.630127186,79894.320126612,1977,114559.300017092,13574,3039,7448,34.44,0.46
2023/12/24,71743.269923668,81302.899754364,2099,74882.729802610,13453,2388,7221,21.19,0.44
2023/12/25,134090.479959995,67417.849999635,1623,69108.610082395,11823,1637,6542,30.8,0.53
2023/12/26,134231.349963684,75028.260010757,1653,79537.930064145,10988,1441,6559,31.9,0.77
2023/12/27,138458.69039486,96179.319971859,1620,76192.770008588,8778,1578,6888,34.06,0.46
2023/12/28,105998.250261245,64866.710027168,1557,48970.120044723,9536,1433,6144,27.81,0.59
2023/12/29,109587.700060487,71483.079939604,1576,54311.009940147,11600,1731,6183,29.29,0.66
2023/12/30,123506.720261455,64624.930030227,2424,58991.690032303,21041,3264,7919,23.76,0.45
2023/12/31,115087.390117774,69166.760051746,2502,73247.560078382,23970,3924,8020,22.97,0.59
2024/1/1,135614.880130265,52389.719972460,2110,72790.649987672,23715,3158,7090,26.52,0.65
2024/1/2,131868.929555168,108064.220149802,1829,103194.089889057,20598,2329,7790,30.8,0.8
2024/1/3,139532.570174228,94538.870111028,1587,90219.910028901,19375,2117,6905,33.9,0.58
2024/1/4,149707.859920884,84357.330075379,1716,87224.320049835,17626,2096,6969,33.59,0.63
2024/1/5,139094.389974849,114483.660091789,1599,116578.120155603,28583,1826,6366,39.83,0.71
2024/1/6,163452.830305189,79984.150041549,2274,93148.610285282,41073,3079,8097,30.07,1.16
2024/1/7,165558.570097154,82829.289906470,1908,94755.629974719,40467,2561,7053,35.22,0.67
2024/1/8,199071.449998505,102151.310227506,1511,111479.140069697,35490,1805,6137,49.08,0.79
2024/1/9,174551.090175277,96706.389893267,1538,110201.660148567,32915,1723,6159,44.04,0.62
2024/1/10,167671.630062455,132111.809974337,1602,121527.149988061,28487,1839,6561,45.69,0.79
2024/1/11,228830.790014401,130797.48011392,1606,130854.700072015,27123,2097,6657,54.02,0.79
2024/1/12,110340.380122483,76468.720055053,1553,69691.650025019,25174,1828,5843,31.97,0.58
2024/1/13,172028.300116362,147801.950093824,2266,159749.60011022,22758,3514,8358,38.27,0.66
2024/1/14,188894.970100841,108880.810070636,1912,98190.510155100,23080,3034,7668,38.83,0.51
2026/5/7,26621.239742398,64419.829757825,390,31273.629924297,8657,360,2187,41.63,1.3
2026/5/8,22590.409842730,72310.669674993,436,32510.319905162,9138,344,2263,41.94,1.36
2026/5/9,26805.159925818,61246.829824179,481,27119.319980025,10100,492,2448,35.97,1.21
2026/5/10,45923.929891616,54945.619853377,679,27146.969959527,13006,799,3036,33.22,1.1
